conference_code,session_name,paper_id,title,authors,institutions,abstract,presentation_url,presentation_available,paper_url,paper_available,poster_url,poster_available,doi,page_number
SAP2014,,WEAMH1,The Commissioning Plan and Preparation for CSNS Accelerators,IHEP; Beijing; People's Republic of China,,"The China Spallation Neutron Source (CSNS) accelerator consists of an 80MeV H− lianc and an 1.6GeV proton rapid cycling synchrotron, and it provide 100kW beam to the neutron target. At present, the most of the element of accelerator is under mass production and test. The installation and beam commissioning will be started from Ion Source, and done section by section. To make the beam commissioning smoothly and successfully, many preparation works on both accelerator physics and hardware have been doing. In this paper, the summary on the preparation work for beam commissioning is given, including the commissioning schedule, detailed commissioning plan, the development of the commissioning software, and etc.",https://proceedings.jacow.org/SAP2014/talks/weamh1_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/weamh1.pdf,True,https://proceedings.jacow.org/SAP2014/posters/weamh1_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEAMH1,1
SAP2014,,WEAMH3,Commissioning Status of Hefei Light Source,USTC/NSRL; Hefei; Anhui; People's Republic of China; Under the support of Chinese Academy of Science and University of Science and Technology of China; the upgrade project of Hefei Light Source is carried out in National Synchrotron Radiation Laboratory. The performance of HLS; whose emittance is about 38nm-rad and number of Insertion Device is 5; would be better than before. The commissioning of HLS was began at Jan. 2014 and finished at Jun.2014. The commissioning procedure; including injector linac and storage ring was introduced in this paper.,,,https://proceedings.jacow.org/SAP2014/talks/weamh3_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/weamh3.pdf,True,https://proceedings.jacow.org/SAP2014/posters/weamh3_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEAMH3,4
SAP2014,,WEAMH4,Comparison of the High Gain FEL and the Low Gain FEL,USTC/NSRL; Hefei; Anhui; People's Republic of China; The high gain FEL and the low gain FEL are compared. Their differences in the features and the key issues; as well as the main difficult points and the requirements are analysed. The transition of the gain from low to high are also analyzed.,"Funding: the Major State Basic Research Development Programme of China, No. 2011CB808301 the National Nature Science Foundation of China, No. 11375199",,https://proceedings.jacow.org/SAP2014/talks/weamh4_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/weamh4.pdf,False,https://proceedings.jacow.org/SAP2014/posters/weamh4_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEAMH4,
SAP2014,,WEAMH5,Review of Electron Beam Manipulation by using Corrugated Device for Light Sources,H.X. Deng; M. Zhang; SINAP; Shanghai; People's Republic of China; Specifically designed corrugated structures hold promising prospects as beam linearizer; beam de-chirper and beam stabilizer for a high brightness LINAC; and thus enhance the FEL performance significantly. So far; several electron beam test experiments of corrugated structure were carried out on LINACs at PAL and BNL. More recently; a passive control experiment of FEL spectrum; by using a pair of corrugated planes at SDUV-FEL is proposed; which is expected as the first real FEL experimental demonstration of such wakefield structure applications. The physical design; numerical simulations; the vacuum chamber manufacture and the experiment results are described in this paper.,"Funding: This work was partially supported by the Major State Basic Research Development Program of China (2011CB808300) and the National Natural Science Foundation of China (11175240, 11205234 and 11322550).",,https://proceedings.jacow.org/SAP2014/talks/weamh5_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/weamh5.pdf,True,https://proceedings.jacow.org/SAP2014/posters/weamh5_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEAMH5,9
SAP2014,,WEAMH6,Studies on Factors Affecting the Life-Time of High Average Current GaAs Photocathode,D. Wu; K. Li; M. Li; Q. Pan; H. Wang; D.X. Xiao; R.J. Yang; X. Yang; CAEP/IAE; Mianyang; Sichuan; People's Republic of China; The negative electron affinity (NEA) GaAs photocathode has been demonstrated as an important electron source for high average current accelerators; such as the free electron lasers (FELs) based on energy recovery linacs (ERLs). To increase the life-time of NEA-GaAs; some factors are studied in this paper; such as the vacuum pressure around the cathode; the temperature of the cathode surface and the ion back-bombardment inside DC gun. With these studies; some strategies are applied on the photocathode injector of FEL-THz facility in China Academy of Engineering Physics (CAEP). The cathode working life-time has been improved at least two orders of magnitude.,,,https://proceedings.jacow.org/SAP2014/talks/weamh6_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/weamh6.pdf,True,https://proceedings.jacow.org/SAP2014/posters/weamh6_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEAMH6,12
SAP2014,,WEPMH1,New Development of the High Power Proton Cyclotrons at CIAE,J.J. Yang; Y.L. Lv; T.J. Zhang; CIAE; Beijing; People's Republic of China; The high power proton beam has wide application potentials in future clean nuclear energy system; neutron physics study; RIB production and particle physics research. Cyclotrons are intrinsic in continuous-wave beam mode; which has the characteristics of high efficient power conversion rate; compact structure and relatively low construction cost. CIAE is dedicated to developing high power proton cyclotron in China for a long time. In this talk; the recent construction progress of the 100MeV cyclotron will be presented in detail. The commissioning of this cyclotron is in progress and we got the first beam on July 4; 2014. In additions; this talk also introduces the progress of the pre-study of a high power 800 MeV separate-sector ring cyclotron; which is proposed to provide high power proton beam for applications neutron and neutrino physics; proton radiography and nuclear data measurement.,Funding: Supported by National Natural Science Foundation of China(No.11375273),,https://proceedings.jacow.org/SAP2014/talks/wepmh1_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/wepmh1.pdf,True,https://proceedings.jacow.org/SAP2014/posters/wepmh1_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEPMH1,16
SAP2014,,WEPMH2,The Focusing Properties of Both Normal and Superconducting Low Energy CW Proton Linacs,SCU; Chengdu; People's Republic of China,,"The continue wave (CW) high current proton linac has wide applications as the front end of the high power proton machines. The low energy part is the most difficult one and there is no widely accepted solution yet. Both normal conducting and superconducting acceleration structures are thought to be the possible solutions. Although the characteristics of normal conducting structures and superconducting ones are quite different, such as acceleration voltage, maximum electric field and so on, we found the focusing properties of the lattice composed by these two acceleration structures are quite similar for different reasons. The advantages and disadvantages of lattices composed of both the normal conducting and superconducting structures are analysed from the beam dynamics point of view, and their constraints on beam main parameters are discussed.",https://proceedings.jacow.org/SAP2014/talks/wepmh2_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/wepmh2.pdf,True,https://proceedings.jacow.org/SAP2014/posters/wepmh2_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEPMH2,20
SAP2014,,WEPMH3,Design Study of a 250MeV Superconducting Isochronous Cyclotron for Proton Therapy,B. Qin; M. Fan; D. Li; K.F. Liu; P. Tan; J. Yang; HUST; Wuhan; People's Republic of China; Y.F. Bi; Y. Ren; ASIPP; Hefei; People's Republic of China; L. Cao; W. Chen; X. Liu; Huazhong University of Science and Technology; State Key Laboratory of Advanced Electromagnetic Engineering and Technology; Hubei; People's Republic of China; KEK; Ibaraki; Japan; Proton therapy is recognized as the most effective radiation therapy method for cancers with very high cure rate of 80\%. Superconducting cyclotron becomes an optimum choice for delivering high quality proton beam due to its compactness; low power consuming and high stability. A 250MeV/500nA isochronous superconducting cyclotron was proposed in HUST; and the design and technical considerations on the spiral magnet; the tune optimization; and the beam extraction in high field will be introduces.,"Funding: This work was supported by National Nature Science Foundation of China (11375068), and Hubei 2011 Project (Hubei Collaborative Innovation Center of Non-power Nuclear Technology.",,https://proceedings.jacow.org/SAP2014/talks/wepmh3_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/wepmh3.pdf,True,https://proceedings.jacow.org/SAP2014/posters/wepmh3_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEPMH3,23
SAP2014,,WEPMH4,Recent Progress on High Quality Electron Beam Generation through Plasma Based Acceleration at Tsinghua University,W. Lu; H.B. Chen; Y.-C. Du; J.F. Hua; W.-H. Huang; F. Li; C.H. Pai; J. Shi; C.-X. Tang; Y. Wan; Y.P. Wu; X.L. Xu; L.X. Yan; C.J. Zhang; TUB; Beijing; People's Republic of China; Recent progress on plasma based acceleration at Tsinghua University will be presented. On the theory and simulation part; several ideas on how to obtain high quality electron beams with extremely high brightness through wakefield acceleration will be discussed in details; including two recently published works based on ionization injection method(PRL 111; 015003; 2013; PRL 112; 035003; 2014); On the experiment part; our recent results of high quality 20-30MeV electron beams with very low energy spread; with minimal absolute energy spread of 0.18MeV RMS and relative energy spread 0.8% RMS; will be presented. The latest results on the generation of 300-430MeV high quality electron beams (2-5% energy spread) using a 50TW laser at NCU will also be discussed.,,,https://proceedings.jacow.org/SAP2014/talks/wepmh4_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/wepmh4.pdf,False,https://proceedings.jacow.org/SAP2014/posters/wepmh4_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEPMH4,
SAP2014,,WEPMH5,Accelerator Based Ultrafast Electron Diffraction and Microscopy at SJTU,Shanghai Jiao Tong University; Shanghai; People's Republic of China,Funding: Work supported by the National Natural Science Foundation of China under contract No. 11327902.; Historically particle accelerators are instrumental for high energy physics (accelerator based colliders) and photon science (accelerator based synchrotron light sources and free electron lasers). Now there is growing interest in applying accelerator technology to solve the grand challenge in probing matter at ultrafast temporal and ultrasmall spatial scales. In this paper we discuss how one can use MeV electrons produced in accelerators (e.g. photocathode rf guns) to study ultrafast dynamics at atomic scale through ultrafast electron diffraction and microscopy techniques. We will also describe the current status of ENTROPY (cENter for ulTRafast diffractiOn and microscoPY) at Shanghai Jiao Tong University (SJTU). This center is expected to provide access to new sciences by producing kHz rep-rate ultrafast and ultrabright electron beams that will give researchers unparalleled power and precision in examining the fundamental nature of matter.,,https://proceedings.jacow.org/SAP2014/talks/wepmh5_talk.pdf,False,https://proceedings.jacow.org/SAP2014/papers/wepmh5.pdf,True,https://proceedings.jacow.org/SAP2014/posters/wepmh5_poster.pdf,False,https://doi.org/10.18429/JACoW-SAP2014-WEPMH5,26
