conference_code,session_name,paper_id,title,authors,institutions,abstract,presentation_url,presentation_available,paper_url,paper_available,poster_url,poster_available,doi,page_number
ipac2019,,SUSPFO001,The Effect of the SLED Installation on Extracted and Lost Beam at the Australian Synchrotron Linac.,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo001_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo001.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo001_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO001,
ipac2019,,SUSPFO003,Application of a Phase Space Beam Position and Size Monitor for Synchrotron Radiation,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo003_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo003.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo003_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO003,
ipac2019,,SUSPFO004,Beam Instability Induced by RF System of an FEL-THZ Source,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo004_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo004.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo004_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO004,
ipac2019,,SUSPFO005,Norm-optimal Iterative Learning Control to Cancel Beam Loading Effect on the Accelerating Field,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo005_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo005.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo005_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO005,
ipac2019,,SUSPFO006,Dynamic Pressure in the LHC - Influence of Ions Induced by Ionization of Residual Gas by Both the Proton Beam and the Electron Cloud,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo006_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo006.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo006_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO006,
ipac2019,,SUSPFO007,Wire Scanner for High Intensity Ion Beam*,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo007_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo007.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo007_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO007,
ipac2019,,SUSPFO008,Beam Dynamics and Diagnostics for the High Energy Beam Transport Line of MINERVA Project at SCK•CEN,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo008_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo008.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo008_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO008,
ipac2019,,SUSPFO009,Effect of Electrostatic Deflectors and Fringe Fields on Spin for Hadron Electric Dipole Moment Measurements on Storage Rings,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo009_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo009.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo009_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO009,
ipac2019,,SUSPFO010,Development of a Beam Loss Monitor and Transverse Beam Dynamics Studies at ARRONAX C70XP Cyclotron,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo010_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo010.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo010_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO010,
ipac2019,,SUSPFO011,Spin Decoherence in the Frozen Spin Storage Ring Method of Search for a Particle EDM,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo011_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo011.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo011_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO011,
ipac2019,,SUSPFO012,Tune and Chromaticity Optimization at Bessy II for the Transverse Resonant Island Bucket Optics,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo012_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo012.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo012_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO012,
ipac2019,,SUSPFO013,HOM Damping Options for the Z-Pole Operating Scenario of FCC-ee,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo013_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo013.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo013_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO013,
ipac2019,,SUSPFO014,Simulation Studies for a EEHG seeded FEL in the XUV,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo014_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo014.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo014_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO014,
ipac2019,,SUSPFO016,SINGLE SHOT CATHODE TRANSVERSE MOMENTUM IMAGING IN PHOTOINJECTORS,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo016_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo016.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo016_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO016,
ipac2019,,SUSPFO017,Synchrotron Radiation Reflections in the CLIC Beam Delivery System,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo017_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo017.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo017_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO017,
ipac2019,,SUSPFO018,Vertical Beam Size Measurement Methods at the BESSY II Storage Ring and their Resolution Limits,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo018_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo018.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo018_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO018,
ipac2019,,SUSPFO019,Current Status of the MYRRHA Cavities,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo019_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo019.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo019_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO019,
ipac2019,,SUSPFO020,Conditioning of the Frontline Cavities of the MYRRHA Injector,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo020_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo020.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo020_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO020,
ipac2019,,SUSPFO021,Collimation of Target Induced Halo Following MAGIX at MESA,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo021_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo021.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo021_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO021,
ipac2019,,SUSPFO022,Further Designs of HOM Couplers for Superconducting 400 MHz RF Cavities,,,,https://proceedings.jacow.org/ipac2019/talks/suspfo022_talk.pdf,False,https://proceedings.jacow.org/ipac2019/papers/suspfo022.pdf,False,https://proceedings.jacow.org/ipac2019/posters/suspfo022_poster.pdf,False,https://doi.org/10.18429/JACoW-IPAC2019-SUSPFO022,
